distance_hips,distance_leftkneehip,distance_rightkneehip,distance_leftkneeheel,distance_rightkneeheel,distance_leftheelindex,distance_rightheelindex,distance_hips_anomalien,distance_leftkneehips_anomalien,distance_rightkneehips_anomalien,distance_leftkneeheel_anomalien,distance_rightkneeheel_anomalien,distance_leftheelindex_anomalien,distance_rightheelindex_anomalien
0.123756926544977,0.1567819196979236,0.1650848569944366,0.3177429153705168,0.1853921552841085,0.1050807222369626,0.1309533520696512,0,0,0,0,0,0,0
0.1217027879983518,0.1527416718858686,0.1585877806949929,0.3124982741266922,0.1940226737644957,0.0218579478203164,0.147207619546459,0,0,0,0,0,0,0
0.1215865089831122,0.1568607301528064,0.1550086406013302,0.3093232151519765,0.2212026434568533,0.0210474955627529,0.1385759626906522,0,0,0,0,0,0,0
0.1232233256553077,0.1808402992901771,0.1536666541869439,0.3140160726414096,0.2386919212604909,0.036583705578708,0.1287689107009489,0,0,0,0,0,0,0
0.1283350080818455,0.1893214430640875,0.1533643921278556,0.3012343019220932,0.2335409154340318,0.046197848918768,0.106825734477709,0,0,0,0,0,0,0
0.1315066232167477,0.1969884980406179,0.1599147731942341,0.2765939421178,0.2482242421407415,0.1129416675463517,0.1338087169494922,0,0,0,0,0,0,0
0.1322014731578092,0.1985457389672407,0.1769582949671976,0.2313980945811349,0.2600593056190001,0.1214521216846908,0.1151841495941473,0,0,0,0,0,0,0
0.1330197208526576,0.1966738990197002,0.1832972564317788,0.2126624675914562,0.2727066778379511,0.1515801892927658,0.0918493007763577,0,0,0,0,0,0,0
0.1314062311419186,0.1944859359580779,0.1853685842038497,0.2089192111649665,0.2772916846441159,0.1337270598535727,0.1636259710983545,0,0,0,0,0,0,0
0.1317219063279952,0.1806750606300589,0.1806573875036128,0.2122317788941661,0.2916122321404581,0.1278412996124095,0.0889240803305565,0,0,0,0,0,0,0
0.1351757640582526,0.1776112244652515,0.1716344821625411,0.2037022849532843,0.300049526316561,0.1332516572682394,0.0424133583329238,0,0,0,0,0,0,0
0.1373910800956876,0.1655404058637568,0.1587012288221968,0.2012795221611719,0.2914928833929043,0.1483667928138205,0.037466766037668,0,0,0,0,0,0,0
0.1349288977032678,0.1566461174555266,0.1426551557967432,0.1978518755179322,0.2873316527507734,0.1439729450591468,0.0682077531963319,0,0,0,0,0,0,0
0.1349055299765178,0.1563209981800601,0.1490442104484216,0.2218398305253148,0.3206481540281661,0.146703578678057,0.0389883043441739,0,0,0,0,0,0,0
0.1345618103648512,0.1554078281604576,0.1471756936874926,0.2592289015378815,0.2877322165106278,0.1380314435025223,0.0345858709190798,0,0,0,0,0,0,0
0.1354266522890533,0.1555213257664374,0.1572850990952046,0.2811026264484688,0.2696183666177122,0.1243088448244825,0.0697184079813183,0,0,0,0,0,0,0
0.1367548781932956,0.1523645222040704,0.1969069370922866,0.2925550090698646,0.2825201894836366,0.1591668139039578,0.0883118154570178,0,0,0,0,0,0,0
0.1373817694975639,0.1544461876455582,0.1853212165893957,0.2730787625756449,0.24948076531139,0.1350023928182941,0.1260419100694404,0,0,0,0,0,0,0
0.1351916868010172,0.1665946524107336,0.1723382756349199,0.2683452831165942,0.1919034143922539,0.1108928546830771,0.1328751087491094,0,0,0,0,0,0,0
0.1328296281966426,0.1698599614349362,0.1711729816569854,0.2809305312997874,0.1660995877242034,0.0965333595870432,0.1381631657226375,0,0,0,0,0,0,0
0.1379590998333703,0.1641793245145861,0.1704610708121245,0.3037376284376851,0.1916728054679622,0.0799883160398329,0.1379032572416526,0,0,0,0,0,0,0
0.1390045822972774,0.1545431230039689,0.1782072051054001,0.3085795933006491,0.1975827294970636,0.0496221254067799,0.1434428966665729,0,0,0,0,0,0,0
0.1291700206582866,0.1453113291105926,0.1652279892524774,0.3366223469960086,0.1924321648948104,0.0437185221524345,0.1262106920127281,0,0,0,0,0,0,0
0.1260861076604304,0.147563956337741,0.1627365348803848,0.3406229639145365,0.1932592911183144,0.0406502657455264,0.1325011271337569,0,0,0,0,0,0,0
0.1242064610706433,0.1552757925302694,0.1603713310409193,0.3463535709006827,0.2020999679774156,0.0221352558071665,0.1700316919354202,0,0,0,0,0,0,0
0.1245763644305796,0.1718617921804975,0.1584767732286475,0.3181809568512555,0.2251925759619721,0.014237325443409,0.1450530345310043,0,0,0,0,0,0,0
0.1284127896871444,0.1974068893258322,0.1570611727258361,0.3075161394708041,0.2343475221202751,0.0360928971321723,0.0949487178452504,0,0,0,0,0,0,0
0.1298826826899308,0.2081018405810297,0.155689097727084,0.3067880235136573,0.2388034910630572,0.0961988649211727,0.1278884392933415,0,0,0,0,0,0,0
0.1285087845218348,0.2094159061659567,0.1641018813769723,0.3216234240579211,0.2495395604082482,0.1550060012482824,0.1627823123079983,0,0,0,0,0,0,0
0.1269293588794446,0.204361847289582,0.1784118995423945,0.2239079206616282,0.26356694843072,0.1363179092361544,0.0990642384434513,0,0,0,0,0,0,0
0.1259873797330358,0.1640457850362845,0.1808982781781593,0.2628735123397091,0.2142448685031181,0.2035287661058394,0.1037807639219731,0,0,0,0,0,0,0
0.1268320980833633,0.1642562698839283,0.1823403621049381,0.2261773671858884,0.2865853074342734,0.148417537875532,0.0772145498917383,0,0,0,0,0,0,0
0.128972454259097,0.1729079232320827,0.1778386087658145,0.220476501465033,0.3043679221198219,0.1444085728519692,0.0755157551587425,0,0,0,0,0,0,0
0.1322309683418988,0.1750880269823785,0.1693046982732043,0.2063774978944367,0.3006464922377175,0.145427549912177,0.055865419932058,0,0,0,0,0,0,0
0.1310873142609678,0.156774601897646,0.1529205897486061,0.3554651180528447,0.1785400094234983,0.0696850348195484,0.083931669202839,0,0,0,0,0,0,0
0.1300141503609952,0.1594581499603899,0.1501863298702235,0.2177634427643097,0.2734019738343886,0.1552995554355057,0.1082083138354962,0,0,0,0,0,0,0
