,LEFT_HIP_x_back,RIGHT_HIP_x_back,LEFT_KNEE_x_back,RIGHT_KNEE_x_back,LEFT_ANKLE_x_back,RIGHT_ANKLE_x_back,LEFT_HEEL_x_back,RIGHT_HEEL_x_back,LEFT_FOOT_INDEX_x_back,RIGHT_FOOT_INDEX_x_back,LEFT_HIP_x_site,RIGHT_HIP_x_site,LEFT_KNEE_x_site,RIGHT_KNEE_x_site,LEFT_ANKLE_x_site,RIGHT_ANKLE_x_site,LEFT_HEEL_x_site,RIGHT_HEEL_x_site,LEFT_FOOT_INDEX_x_site,RIGHT_FOOT_INDEX_x_site,LEFT_HIP_y_site,RIGHT_HIP_y_site,LEFT_KNEE_y_site,RIGHT_KNEE_y_site,LEFT_ANKLE_y_site,RIGHT_ANKLE_y_site,LEFT_HEEL_y_site,RIGHT_HEEL_y_site,LEFT_FOOT_INDEX_y_site,RIGHT_FOOT_INDEX_y_site
0,0.458318829536438,0.5903993844985962,0.4495489597320556,0.5452713370323181,0.4221935868263244,0.5185717344284058,0.4253761768341064,0.5134376883506775,0.3963224291801452,0.524127721786499,0.6159483790397644,0.6083412170410156,0.5521748065948486,0.5788595080375671,0.7626766562461853,0.7021723389625549,0.8080325126647949,0.7339231967926025,0.7855603098869324,0.6179526448249817,0.5269721150398254,0.5282865762710571,0.648190438747406,0.6421274542808533,0.6936506032943726,0.7489286065101624,0.6838262677192688,0.7699969410896301,0.7550234198570251,0.7828134298324585
1,0.4593637883663177,0.5914743542671204,0.4497272372245788,0.5449067950248718,0.4220285713672638,0.5185026526451111,0.4111546277999878,0.5134217143058777,0.3940512835979461,0.5228049755096436,0.6132597923278809,0.608616054058075,0.5503361225128174,0.592892050743103,0.7644203901290894,0.7010592222213745,0.8102064728736877,0.7339881658554077,0.7897965312004089,0.6172360181808472,0.5272443294525146,0.5282835960388184,0.648267388343811,0.6478105187416077,0.690956175327301,0.7562291026115417,0.6799635291099548,0.7791343927383423,0.749612033367157,0.7861687541007996
2,0.4585372805595398,0.5914384722709656,0.4560092985630035,0.5459354519844055,0.425876259803772,0.5185649394989014,0.423482596874237,0.5134457349777222,0.395798921585083,0.5142849087715149,0.6128484606742859,0.6120327115058899,0.532410204410553,0.6200858354568481,0.7349273562431335,0.7340808510780334,0.7821267247200012,0.7775985598564148,0.7490231394767761,0.6942440271377563,0.524641215801239,0.5247621536254883,0.6420531868934631,0.6433970332145691,0.6970704793930054,0.7496532797813416,0.6878646016120911,0.7750534415245056,0.7546536326408386,0.7834835052490234
3,0.4582446813583374,0.5910910964012146,0.4596637487411499,0.5515655875205994,0.4350757896900177,0.5206455588340759,0.4389712512493133,0.5136864185333252,0.4157909750938415,0.5147274136543274,0.6072512269020081,0.6126899719238281,0.5080680251121521,0.6603692173957825,0.6714853644371033,0.7687677145004272,0.7109940648078918,0.8118442296981812,0.624455451965332,0.7255363464355469,0.5113086104393005,0.5117697715759277,0.6224243640899658,0.6296350955963135,0.7164344191551208,0.7406312227249146,0.7276892066001892,0.7629731297492981,0.7696321606636047,0.7816552519798279
4,0.4569620490074157,0.5868427753448486,0.4609454870223999,0.5570935010910034,0.4573579430580139,0.5235137343406677,0.4610422849655151,0.516996443271637,0.4506018757820129,0.5216423869132996,0.6018303036689758,0.6077600717544556,0.5005248188972473,0.6881471276283264,0.6043452620506287,0.8097981214523315,0.6385029554367065,0.856780469417572,0.5224280953407288,0.7678356766700745,0.5032155513763428,0.5026834607124329,0.6124274134635925,0.6164816617965698,0.7326935529708862,0.7286026477813721,0.7526633143424988,0.7446256279945374,0.7812421917915344,0.7757762670516968
5,0.4553880095481872,0.5856764912605286,0.4615451991558075,0.5635404586791992,0.4743364751338959,0.5286741852760315,0.4730052053928375,0.5208479762077332,0.4835464358329773,0.5339879989624023,0.5974227786064148,0.5986649394035339,0.5065308809280396,0.7120368480682373,0.54606032371521,0.8247889280319214,0.5733212232589722,0.8610528111457825,0.4480738937854767,0.8098037838935852,0.4990774989128113,0.4975004494190216,0.6125187277793884,0.6128972768783569,0.7478911876678467,0.7167597413063049,0.7715683579444885,0.736187756061554,0.7793008685112,0.7649380564689636
6,0.4553083777427673,0.5858362913131714,0.4611778557300567,0.5698109269142151,0.493400514125824,0.5341030955314636,0.4934314787387848,0.5278970003128052,0.5048708319664001,0.5421593189239502,0.5976428389549255,0.5929284691810608,0.5109425783157349,0.7026654481887817,0.4920597672462463,0.8389771580696106,0.5123863220214844,0.8941969871520996,0.3871568441390991,0.8369576334953308,0.496747761964798,0.495041012763977,0.6158968210220337,0.6058152318000793,0.752304196357727,0.6978600025177002,0.7794577479362488,0.7047134041786194,0.7783964276313782,0.7508924603462219
7,0.4550061523914337,0.5872846841812134,0.4619832634925842,0.5727465748786926,0.503399133682251,0.5440595149993896,0.5051165223121643,0.5368069410324097,0.5257105827331543,0.5528318285942078,0.5984987616539001,0.5912991166114807,0.5162978768348694,0.6840774416923523,0.4817065298557281,0.8487354516983032,0.4994966387748718,0.9047486186027528,0.3715345561504364,0.8369916081428528,0.4919386208057403,0.491331934928894,0.6157249212265015,0.6040012240409851,0.7520745992660522,0.6788554787635803,0.7789173722267151,0.6797286868095398,0.7746095061302185,0.7398406863212585
8,0.4540650844573974,0.5881763100624084,0.4629717171192169,0.5746700167655945,0.5083264112472534,0.5586134195327759,0.5099111199378967,0.5484816431999207,0.5252989530563354,0.5629690289497375,0.5993071794509888,0.5858395099639893,0.5165179371833801,0.6767250299453735,0.4976253807544708,0.852730929851532,0.5141723155975342,0.8980899453163147,0.3865710794925689,0.8505356907844543,0.4971044361591339,0.4963845908641815,0.6179861426353455,0.6097758412361145,0.7580873966217041,0.6693336963653564,0.7810899019241333,0.6653012037277222,0.7729243040084839,0.7337853312492371
9,0.4540765285491943,0.5885833501815796,0.4636420011520386,0.5748557448387146,0.5093849897384644,0.5730696320533752,0.5210916996002197,0.5654296875,0.5223800539970398,0.5682727098464966,0.5995140671730042,0.5797287225723267,0.5217326879501343,0.651481032371521,0.531716525554657,0.8483286499977112,0.5538644194602966,0.8923467993736267,0.4271854162216186,0.8568851351737976,0.5079958438873291,0.5050655007362366,0.6231498122215271,0.6172485947608948,0.7657148241996765,0.6692743897438049,0.7883018255233765,0.662571132183075,0.7881713509559631,0.7322413921356201
10,0.4514556527137756,0.5866127014160156,0.4672900140285492,0.5736455917358398,0.504787802696228,0.5766370892524719,0.5133981704711914,0.5655240416526794,0.5126742720603943,0.5679792165756226,0.6033820509910583,0.5816508531570435,0.5353402495384216,0.6158899068832397,0.5484369993209839,0.8316345810890198,0.5672508478164673,0.8750537633895874,0.4718623757362366,0.8548892736434937,0.5173842906951904,0.516646683216095,0.6300144791603088,0.6295503377914429,0.7640092372894287,0.6691275238990784,0.7853923439979553,0.6600179076194763,0.7948764562606812,0.7353856563568115
11,0.4499911963939667,0.5845679640769958,0.4724260568618774,0.5750258564949036,0.4992788732051849,0.5847558975219727,0.5073013305664062,0.5934721231460571,0.5072026252746582,0.5829689502716064,0.6064199805259705,0.5920901894569397,0.5480312705039978,0.597885251045227,0.6179899573326111,0.8195750117301941,0.6548786759376526,0.8630231618881226,0.5354440212249756,0.8321462273597717,0.5213242769241333,0.5206800699234009,0.6325778365135193,0.6345098614692688,0.7602767944335938,0.6719909906387329,0.7804949283599854,0.6604807376861572,0.7940703630447388,0.7357948422431946
12,0.4500819146633148,0.584465503692627,0.4742031097412109,0.5755393505096436,0.498062252998352,0.5965999960899353,0.5035550594329834,0.6117720007896423,0.5045067071914673,0.6080127954483032,0.6170928478240967,0.6065330505371094,0.5489897727966309,0.5905275940895081,0.7084580659866333,0.7368695139884949,0.7605111002922058,0.7600263357162476,0.6704541444778442,0.6796167492866516,0.5269775390625,0.5266632437705994,0.6367847323417664,0.6395713686943054,0.716748058795929,0.716793417930603,0.6990687251091003,0.7336044311523438,0.7766954898834229,0.7678099274635315
